zcta,HouseCount,HouseMedianIncome,IncomeUnder25K,IncomeOver100K,JobCount,latitude,longitude
49009,18697,57281,19.9,22.5,3412,42.303617,-85.698025
49010,6755,54619,19.5,17.8,658,42.533311,-85.874771
49011,808,51786,19.9,14.6,48,42.110137,-85.218699
49012,1372,61758,17.7,23.8,90,42.36817,-85.34422
49013,1960,40417,24.4,11.4,152,42.30552,-86.108039
49014,8364,49048,22.6,14.1,612,42.314549,-85.10625
49015,10942,53394,20.2,19.3,1398,42.275516,-85.228996
49017,8956,46833,24.7,15.0,3768,42.401366,-85.215928
49021,2489,51128,16.9,14.8,102,42.460434,-85.054743
49022,12972,30939,41.4,6.9,2736,42.112127,-86.359048
49024,11678,67423,17.2,27.4,2732,42.206513,-85.617997
49026,934,47037,23.8,18.8,60,42.376862,-85.963435
49027,82,38281,24.4,29.8,4,42.350328,-86.067386
49028,2494,47104,24.8,10.3,188,41.851471,-85.190234
49029,587,55446,18.1,17.3,16,42.142409,-85.100314
49030,843,48693,20.3,11,70,41.865948,-85.338879
49031,2966,48598,23.9,17.4,244,41.9047,-85.974314
49032,1117,51036,19.4,14.1,114,41.911488,-85.52287
49033,660,73281,9.8,22.9,26,42.227502,-85.088714
49034,1017,66042,12.0,25.8,54,42.233525,-85.341209
49036,8841,47884,23.2,14.1,1142,41.90548,-85.031277
49037,8542,31377,39.9,5.8,584,42.330046,-85.244922
49038,3767,53666,19.1,15.4,588,42.202822,-86.320868
49040,1336,42955,26.5,10.0,84,41.965721,-85.329273
49042,1921,48646,25.1,11.2,138,41.859375,-85.669395
49043,857,24323,50.8,9.5,42,42.285992,-86.268503
49045,1919,46595,29.1,12.7,156,42.102102,-85.999123
49046,3409,53650,19.2,14.6,384,42.519178,-85.387984
49047,6032,42403,26.9,10.9,532,41.999696,-86.11868
49048,9765,42467,27.0,9.7,920,42.274268,-85.493081
49050,576,65862,13.5,22.2,18,42.504302,-85.245704
49051,900,76000,12.2,40.0,46,42.176669,-85.236608
49052,352,50000,22.2,19.4,8,42.105747,-85.321815
49053,2705,59271,20.3,25.8,218,42.28924,-85.416755
49055,2354,52907,22.1,17.7,328,42.368474,-85.857813
49056,1294,39079,34.8,16.4,88,42.398286,-86.056215
49057,2308,43860,24.0,12.6,160,42.181948,-86.162944
49058,7467,53054,18.6,13.7,802,42.636422,-85.29969
49060,656,74167,8.4,24.4,34,42.423536,-85.38597
49061,611,67743,19.3,19.3,50,41.873542,-85.815243
49064,1444,51531,20.9,13.9,82,42.220886,-86.049114
49065,2535,51563,17.5,17.9,162,42.138273,-85.842108
49066,252,48611,20.3,14.5,12,42.037739,-85.3415
49067,1768,53523,20.2,13.1,112,42.024172,-85.798766
49068,6110,54295,20.7,19.3,866,42.275694,-84.940816
49070,974,53571,18.4,11.3,70,42.53933,-85.62939
49071,3283,73395,15.7,34.7,322,42.226439,-85.775518
49072,1255,53672,13.4,17.7,112,42.012002,-85.460178
49073,1873,49917,29.9,14.7,128,42.574928,-85.126192
49074,59,19479,67.8,30.7,12,42.317468,-85.538723
49075,52,47500,21.2,33.5,12,41.917513,-85.448603
49076,1440,57246,16.3,15.8,110,42.428635,-84.88033
49078,3590,52942,17.8,15.9,266,42.47251,-85.732849
49079,5332,58471,20.0,19.2,538,42.240155,-85.908075
49080,6103,59088,18.2,22.3,580,42.456426,-85.588337
49082,2313,51302,18.7,15.9,192,41.940929,-84.87654
49083,2996,83113,9.2,32.1,350,42.37811,-85.461128
49084,7,-,0,93.3,20,42.182551,-86.382059
49085,10014,68228,15.1,26.9,1570,42.054277,-86.4626
49087,2413,75268,12.9,25.2,236,42.124219,-85.700691
49088,1316,77391,9.1,39.3,72,42.179736,-85.422562
49089,619,51359,21.6,11.7,12,42.004891,-85.236015
49090,6193,43812,24.4,14.4,802,42.407427,-86.214544
49091,7720,44455,23.2,11.5,896,41.81818,-85.455591
49092,778,41850,27.4,11.7,80,42.098874,-84.978737
49093,7263,49535,21.1,12.5,732,41.972834,-85.649934
49094,1654,50313,25.2,13.9,106,42.050304,-85.11357
49095,868,59667,20.0,20.9,28,41.909946,-85.901015
49096,1208,54366,15.0,18.8,76,42.645178,-85.021222
49097,4061,65841,14.0,24.4,280,42.121971,-85.487442
49098,2496,44954,25.6,16.3,212,42.163885,-86.239986
49099,2157,47965,25.3,11.5,182,41.793262,-85.671752
49101,1243,53463,17.2,22.2,108,41.9372,-86.482677
49102,518,68026,18.6,26.8,32,41.949226,-86.252076
49103,3533,47604,26.4,17.7,350,41.946299,-86.376474
49104,0,-,0,0,14,41.963699,-86.358972
49106,2137,54625,19.1,25.7,250,41.938283,-86.554765
49107,4195,47080,27.4,17.4,308,41.844909,-86.417637
49111,1320,52000,21.9,18.0,124,42.022699,-86.291132
49112,3823,57091,15.0,17.0,232,41.796034,-86.03054
49113,724,51250,23.1,18.4,32,41.801105,-86.503783
49115,232,-,25,29.9,28,41.878171,-86.633935
49116,126,71339,6.3,41.3,26,41.853312,-86.663428
49117,1775,57026,20.8,22.9,320,41.781671,-86.726836
49119,48,-,29.1,51.5,12,41.874173,-86.549249
49120,14899,43969,25.3,12.6,1240,41.832805,-86.230825
49125,1003,47188,23.8,16.0,122,41.891897,-86.579415
49126,502,53529,14.4,15.8,32,42.032522,-86.371812
49127,4450,65216,13.8,23.2,512,42.010826,-86.515299
49128,1506,52313,22.8,15.7,164,41.820406,-86.600497
49129,270,70370,11.1,24.5,80,41.815482,-86.691068
49130,719,49181,20.5,24.8,68,41.774422,-85.860349
49201,15392,52638,21.6,17.7,3212,42.275718,-84.379511
49202,8638,33326,38.3,5.5,1492,42.267179,-84.41085
49203,15397,42100,29.1,12.5,1176,42.221835,-84.396625
49220,926,49551,18.5,11.7,106,41.998622,-84.337415
49221,14690,45422,26.4,12.3,1670,41.902354,-84.064698
49224,5239,36113,34.6,11.1,366,42.279617,-84.746876
49227,479,47269,22.6,8.1,26,41.949776,-84.773057
49228,2256,57760,16.4,19.0,242,41.809023,-83.875598
49229,1265,78750,12.0,34.4,52,41.987013,-83.827239
49230,4404,64947,16.0,23.1,378,42.091609,-84.217344
49232,894,50139,25.4,12.0,52,41.740366,-84.664597
49233,986,52037,22.2,19.6,160,42.061113,-84.362502
49234,1172,66204,4.7,28.6,88,42.127037,-84.368713
49235,805,47171,19.5,15.9,34,41.863913,-84.20092
49236,1857,61836,14.2,20.1,154,42.076033,-83.942349
49237,1098,58333,16.7,18.8,84,42.170452,-84.65149
49238,653,58942,21.6,22.9,32,41.90223,-83.785596
49240,3624,78950,10.6,31.7,246,42.283303,-84.181375
49241,1021,51267,21.3,21.3,44,42.107843,-84.603335
49242,5648,40621,32.9,10.7,1376,41.886298,-84.622698
49245,1846,46545,22.4,13.0,116,42.139366,-84.811584
49246,1340,69205,16.9,27.2,70,42.12779,-84.512436
49247,2222,47971,20.6,9.0,200,41.837616,-84.338261
49248,327,47969,28.1,17.8,20,41.756424,-84.011181
49249,1664,57500,11.3,21.2,42,42.029334,-84.454755
49250,2424,49219,22.3,17.4,780,42.021736,-84.626224
49251,2304,60913,14.6,20.2,162,42.466346,-84.407978
49252,1050,36397,35.1,9.7,104,42.035237,-84.765398
49253,1394,53288,19.0,14.8,76,41.967948,-84.272771
49254,1301,48403,21.3,15.7,142,42.227983,-84.31643
49255,697,43583,28.2,5.7,6,41.771201,-84.84455
49256,1597,43525,21.0,9.0,94,41.746804,-84.214469
49259,803,53150,22.3,15.5,30,42.374592,-84.261604
49261,130,61339,0,31.2,48,42.157638,-84.236
49262,493,44844,23.6,8.2,26,41.963612,-84.46829
49264,729,65729,11.3,24.9,34,42.446232,-84.555061
49265,2121,65625,13.3,24.7,108,42.006721,-84.175289
49266,1285,54821,22.9,13.6,58,41.83975,-84.546789
49267,1570,60000,12.5,20.5,190,41.757323,-83.719429
49268,426,49659,14.1,17.2,22,41.868704,-83.929015
49269,2320,52500,23.1,19.0,120,42.287158,-84.593587
49270,2113,75774,13.2,26.0,110,41.873675,-83.680783
49271,793,41950,26.1,12.2,40,41.831987,-84.453091
49272,1040,60417,23.0,26.9,38,42.393651,-84.348183
49274,1307,44094,25.0,11.7,76,41.846682,-84.759784
49276,319,46927,17.6,30.9,22,41.794583,-83.776666
49277,1386,54079,18.6,18.7,54,42.388652,-84.469336
49279,291,49583,28.2,15.1,14,41.780799,-84.103949
49282,154,26739,29.2,13.6,32,42.034825,-84.402943
49283,1257,73932,10.0,22.1,138,42.207426,-84.549959
49284,1137,50134,19.4,15.5,56,42.391636,-84.688297
49285,2117,58112,14.8,19.1,182,42.476547,-84.213034
49286,5861,56982,18.0,20.9,636,42.010094,-83.927867
49287,737,69453,9.5,24.0,50,42.02303,-84.073485
49288,527,43162,26.2,10.6,36,41.733942,-84.429587
49289,80,66667,17.6,38.0,4,41.768075,-84.107807
49301,6612,120775,4.4,39.8,4460,42.973443,-85.476998
49302,2892,85632,7.9,34.7,244,42.821539,-85.402238
49303,340,49167,15.0,15.9,28,43.271549,-85.860632
49304,1624,27679,45.8,7.4,180,43.907821,-85.872637
49305,862,36745,30.4,9.8,48,43.752024,-85.151106
49306,3724,79306,15.0,30.5,418,43.075086,-85.565367
49307,6813,40219,36.1,12.0,914,43.699062,-85.489194
49309,744,35000,37.8,5.6,34,43.759789,-85.876901
49310,1087,51652,20.2,13.5,62,43.513812,-85.04746
49312,151,31635,42.3,19.8,10,43.685277,-85.806552
49315,8032,71205,8.6,27.9,1248,42.80363,-85.741985
49316,7622,86206,8.8,35.1,970,42.793767,-85.550467
49318,550,50938,15.1,17.3,26,43.227276,-85.820431
49319,6196,62638,12.8,23.3,538,43.230087,-85.528037
49320,38,49615,10.5,40,4,43.753585,-85.275467
49321,6714,53250,16.7,19.3,830,43.073608,-85.681875
49322,531,50398,14.7,15.3,18,43.355784,-85.351225
49323,3409,69775,11.7,22.7,572,42.728548,-85.790642
49325,627,61397,14.1,21.4,70,42.760797,-85.301726
49326,1628,53438,19.9,15.2,56,43.246177,-85.317292
49327,3142,46641,23.3,12.8,220,43.323527,-85.845311
49328,1435,59311,14.4,20.0,120,42.63368,-85.758168
49329,3026,49034,21.9,13.2,178,43.406472,-85.484884
49330,1802,53396,17.6,20.2,144,43.241536,-85.736679
49331,6299,73703,12.6,23.9,690,42.950189,-85.351989
49332,1214,42500,25.7,9.1,90,43.623061,-85.249119
49333,4249,67471,11.7,24.4,332,42.69936,-85.461805
49335,158,41711,8.2,13.2,50,42.738506,-85.668451
49336,1578,41894,27.1,11.9,66,43.508359,-85.435658
49337,4946,41788,29.0,11.3,414,43.437013,-85.71233
49338,656,49531,23.5,16.6,40,43.771679,-85.602298
49339,911,47067,23.4,14.2,42,43.331355,-85.496459
49340,1094,45556,22.0,16.9,106,43.61793,-85.110768
49341,12395,89491,10.0,36.3,2868,43.124135,-85.490928
49342,767,49187,15.7,13.4,14,43.690435,-85.315591
49343,2109,53125,29.9,20.0,128,43.297213,-85.535097
49344,1434,53333,16.8,18.4,80,42.589905,-85.591301
49345,5019,57732,18.3,21.4,480,43.15534,-85.703948
49346,2327,49919,16.9,17.2,134,43.594885,-85.421128
49347,510,51250,18.0,12.3,24,43.316687,-85.347044
49348,4607,62318,15.4,17.6,1040,42.685079,-85.610075
49349,3088,39487,31.5,10.9,164,43.575337,-85.748732
49401,6297,43130,32.1,17.0,470,42.975656,-85.939287
49402,570,39500,36.3,6.8,34,43.933194,-86.029225
49403,908,71048,10.6,28.5,86,43.140975,-85.857766
49404,3122,62151,18.2,23.1,908,43.063438,-85.952185
49405,562,46339,22.8,11.9,30,43.914692,-86.191237
49406,368,73571,14.2,27.9,152,42.642345,-86.202866
49408,3679,52672,23.9,18.4,440,42.571678,-86.116236
49410,841,35237,33.5,5.9,30,44.032042,-86.12615
49411,644,47065,24.9,12.4,38,44.100414,-86.251761
49412,4218,54277,23.3,14.2,1352,43.468461,-85.948247
49415,2721,56851,14.7,15.3,242,43.150964,-86.114307
49417,12234,62298,14.5,23.9,1742,43.019336,-86.157843
49418,10727,63984,15.0,25.1,4212,42.878123,-85.767925
49419,2649,72894,7.5,27.0,338,42.679739,-85.980751
49420,2348,40361,30.4,8.9,298,43.719985,-86.282313
49421,2273,43245,30.8,8.0,120,43.599532,-86.069216
49423,16479,56087,18.7,18.1,5380,42.743806,-86.083703
49424,17674,62547,16.6,22.4,2180,42.843818,-86.134355
49425,1297,45625,26.0,13.2,58,43.428946,-86.089199
49426,11907,76685,10.2,29.0,2676,42.863317,-85.887576
49428,10002,69351,13.3,25.2,2288,42.920205,-85.838844
49431,7513,45867,25.8,12.9,1132,43.985802,-86.406481
49434,17,-,0,95.1,10,42.769752,-86.218505
49435,1401,77625,14.5,30.7,182,43.024453,-85.835175
49436,665,44135,21.5,14.3,112,43.678308,-86.466113
49437,2743,54367,19.4,15.7,212,43.463596,-86.384631
49440,588,15606,58.2,7.9,624,43.23747,-86.253396
49441,15369,47215,24.2,14.7,1420,43.182952,-86.282017
49442,14964,35314,35.8,8.2,1098,43.241841,-86.135719
49444,9949,37971,33.2,10.0,1350,43.178683,-86.199103
49445,7975,56902,16.6,22.0,650,43.292537,-86.293883
49446,964,58672,24.9,19.9,78,43.551402,-86.37875
49448,1361,60742,21.8,21.2,142,43.094485,-86.071659
49449,1163,53490,19.6,15.0,158,43.793624,-86.388577
49450,1080,41538,34.9,9.0,26,42.484653,-86.082454
49451,2114,55154,18.5,20.6,152,43.213069,-85.967762
49452,730,46912,23.7,13.3,38,43.506998,-86.260209
49453,1234,71167,16.8,26.2,326,42.659522,-86.172666
49454,1745,46707,23.4,11.5,168,43.946348,-86.285058
49455,1841,42205,26.0,8.0,208,43.610287,-86.378251
49456,7751,63167,16.5,21.2,1608,43.089103,-86.20687
49457,3749,56317,19.4,15.0,158,43.351479,-86.145156
49458,55,39028,12.8,32.2,20,43.921128,-86.095158
49459,483,39583,27.5,7.9,20,43.741385,-86.112182
49460,2870,69898,10.5,24.6,238,42.933162,-86.145345
49461,3580,59241,19.8,21.8,908,43.376249,-86.319267
49464,9986,70491,11.2,26.8,1386,42.844796,-85.984799
49503,15225,41306,32.1,12.2,23716,42.96212,-85.659394
49504,15173,46184,27.3,12.1,3336,42.981579,-85.7107
49505,13080,46656,24.0,15.0,2016,42.996477,-85.637735
49506,12085,73083,13.7,28.8,2528,42.945748,-85.613839
49507,12318,36938,33.8,7.6,1576,42.930659,-85.655176
49508,15084,54994,19.8,16.4,4614,42.875094,-85.619304
49509,10022,43629,25.2,8.1,1318,42.897764,-85.693418
49512,7476,47914,23.7,18.0,7788,42.876995,-85.522089
49519,11470,51509,18.3,13.8,818,42.895737,-85.718265
49525,11190,64566,15.4,22.8,1716,43.022168,-85.592115
49534,8747,60867,19.2,18.3,906,42.964438,-85.787181
49544,3991,51206,20.7,14.5,1144,43.038932,-85.74657
49546,12590,73194,17.5,25.5,2780,42.93292,-85.535866
49548,11768,45534,21.8,7.5,1778,42.870454,-85.662605
49601,8672,44349,26.6,12.1,1368,44.245955,-85.510205
49611,90,34167,10,21.9,12,44.973683,-84.974489
49612,499,52663,20.6,13.6,50,44.864922,-85.239456
49613,296,51250,19.6,20.2,32,44.50612,-86.206892
49614,1051,49526,23.4,16.1,134,44.435034,-86.114343
49615,1705,53189,18.2,18.3,258,44.964551,-85.206629
49616,715,42159,25.2,8.1,156,44.579933,-86.090298
49617,1309,55729,20.8,16.1,180,44.643232,-86.031754
49618,312,42596,19.9,15.0,12,44.293486,-85.607626
49619,423,38295,24.6,9.5,14,44.293058,-85.991212
49620,1000,51382,15.2,13.9,84,44.523532,-85.691242
49621,1284,60469,15.5,17.7,152,44.86873,-85.770347
49622,1140,48814,22.2,13.9,100,45.07741,-85.260935
49623,417,32212,40.5,10.0,10,43.908889,-85.691816
49625,502,42778,23.8,6.2,36,44.433447,-85.88303
49626,151,39375,27.7,16.4,4,44.239211,-86.290782
49627,95,50066,21.1,20.9,12,45.08436,-85.344921
49628,76,33125,29.0,26.5,28,44.615416,-86.244403
49629,1064,53688,24.3,18.2,234,44.918988,-85.390286
49630,658,65000,18.1,26.4,106,44.818252,-86.009304
49631,2420,39276,32.4,8.8,212,43.912709,-85.262924
49632,471,45417,23.5,11.9,52,44.239007,-84.967889
49633,1582,43696,26.8,10.4,84,44.558687,-85.206185
49634,26,31875,19.2,71.5,6,44.214838,-86.2903
49635,1533,53892,23.9,16.8,248,44.617255,-86.192428
49636,197,75208,14.2,28.5,94,44.855494,-85.963203
49637,1290,44362,6.7,14.2,122,44.621616,-85.709787
49638,339,36042,26.3,16.4,10,44.286973,-85.755675
49639,840,45921,24.9,11.7,50,43.84701,-85.408527
49640,658,50577,21.3,11.1,88,44.715246,-86.04869
49642,339,16477,62.6,3.4,4,43.8689,-85.761035
49643,2603,59438,18.7,19.4,188,44.639738,-85.828944
49644,911,34970,31.5,8.1,52,44.098869,-85.910662
49645,635,39375,26.8,8.2,64,44.362133,-86.029373
49646,3420,44250,29.7,12.3,506,44.724482,-85.055762
49648,858,68393,11.9,21.7,72,44.997686,-85.338808
49649,2229,57641,14.5,16.7,192,44.563373,-85.525432
49650,1225,68342,13.6,24.0,96,44.739836,-85.887151
49651,3242,40513,29.7,8.6,284,44.390519,-85.104789
49653,773,62891,15.1,24.5,116,44.973631,-85.723949
49654,339,65234,9.1,36.1,104,45.146182,-86.051574
49655,1201,43523,25.0,12.5,98,44.024932,-85.43205
49656,574,38021,32.6,10.4,32,44.067819,-85.692017
49657,1342,49722,19.9,15.4,192,44.212501,-85.169164
49659,2647,40631,31.4,7.5,204,44.895507,-85.019828
49660,5725,45652,23.9,13.7,736,44.22514,-86.210203
49663,2245,40731,29.6,10.5,164,44.435317,-85.390105
49664,792,53590,14.9,18.0,102,44.887981,-85.898639
49665,1638,39202,28.1,7.9,114,44.095202,-85.118154
49666,63,-,0,29.2,4,44.622029,-85.554055
49667,221,35893,29.8,10.4,20,44.363328,-84.914644
49668,1372,39167,27.7,5.6,98,44.405467,-85.702659
49670,939,49901,18.4,17.1,100,45.126997,-85.662573
49674,20,105417,0,135.2,20,45.055769,-85.578277
49675,448,54531,23.5,19.0,52,44.384164,-86.225376
49676,1489,52179,23.2,15.6,102,44.825304,-85.288336
49677,2818,38806,31.8,8.5,332,43.894733,-85.552563
49679,478,39348,29.7,8.4,30,43.875013,-85.145788
49680,639,44955,19.5,15.4,32,44.646003,-85.262702
49682,1676,63636,16.7,22.3,314,44.978664,-85.627013
49683,807,40855,29.0,10.3,54,44.540521,-85.926894
49684,16174,57646,18.5,19.5,7588,44.762335,-85.703568
49686,13852,60518,17.0,19.9,7392,44.656363,-85.607057
49688,1012,52598,19.5,15.7,64,44.117006,-85.450376
49689,578,38357,26.3,9.7,52,44.213228,-85.902445
49690,2904,65265,14.0,23.3,848,44.788534,-85.399597
49701,453,34013,38.8,10.4,302,45.771329,-84.739198
49705,341,40417,26.1,16.1,16,45.355095,-84.460991
49706,1859,49761,21.9,12.7,166,45.438274,-84.779397
49707,9973,39943,30.8,11.2,1330,45.094306,-83.476214
49709,1575,37859,29.6,8.9,126,45.015273,-84.158729
49710,250,51875,16.8,19.7,16,46.276096,-84.176734
49712,3380,54455,18.7,15.7,468,45.209259,-85.009296
49713,838,58500,18.1,16.1,80,45.210925,-84.842257
49715,1275,51042,23.6,14.8,60,46.39742,-84.708184
49716,355,53542,11.6,19.2,28,45.517286,-84.748136
49717,117,-,7.7,51.3,4,45.434968,-84.691217
49718,347,50391,23.1,6.5,24,45.734641,-84.861524
49719,673,43661,19.3,16.7,120,46.005621,-84.324829
49720,3952,50377,19.7,17.2,1324,45.280509,-85.245046
49721,6284,41437,29.5,10.3,1576,45.582257,-84.460476
49722,142,49405,23.9,14.6,8,45.427456,-84.862324
49724,426,59167,12.1,20.6,12,46.32764,-84.390112
49725,348,30556,40.0,5.6,52,45.978483,-84.020784
49726,568,45600,23.7,7.8,94,46.003738,-83.615219
49727,2975,46318,25.6,12.5,254,45.125273,-85.105817
49728,122,37500,29.6,21.7,12,46.411594,-85.028468
49729,605,51513,20.3,16.7,70,45.166897,-85.292072
49730,831,49517,19.9,10.6,46,45.044034,-84.867529
49733,964,45357,22.5,12.8,34,44.806466,-84.696639
49735,7928,52234,20.9,15.7,4074,44.998097,-84.670158
49736,251,35078,33.1,9.3,18,46.082887,-84.07518
49738,4180,43536,27.1,11.0,1092,44.698328,-84.609421
49740,3131,64383,17.5,19.5,2334,45.524807,-85.008345
49743,325,40781,34.4,5.9,20,45.266958,-83.893364
49744,377,49185,25.2,17.0,32,44.993123,-83.657097
49745,419,44034,27.6,13,38,46.03979,-84.522382
49746,1464,41750,26.3,7.3,148,45.062994,-83.951021
49747,835,39806,32.0,12.9,56,44.849651,-83.65314
49748,75,45250,24.0,6.2,6,46.374911,-85.212879
49749,1873,45839,26.9,13.8,284,45.425743,-84.567774
49751,851,50924,21.6,15.7,60,44.982838,-84.430167
49752,205,38542,33.7,23.1,32,46.2756,-84.508125
49753,884,45645,23.1,14.3,62,45.019099,-83.765548
49755,893,40795,32.2,12.3,50,45.634591,-84.801026
49756,1670,38293,29.7,11.6,146,44.822425,-84.281831
49757,369,47989,28.4,14.9,216,45.856211,-84.62144
49759,694,47763,23.2,11.5,42,45.417476,-84.096086
49760,318,45395,22.3,7.7,28,46.04055,-84.902479
49762,346,40000,27.7,13.3,42,46.106064,-85.336135
49764,101,41505,5,19.8,10,45.424174,-84.827403
49765,1741,39704,28.2,7.5,376,45.328392,-84.24252
49766,944,40300,27.5,16.5,74,44.908297,-83.432043
49768,147,34028,34.7,19.0,32,46.654828,-85.117026
49769,673,42431,26.7,13.2,70,45.570812,-84.861754
49770,7518,51114,20.6,15.7,1848,45.331202,-84.897145
49774,797,50341,19.7,15.1,90,46.162451,-84.315258
49775,53,38125,32.1,33.1,8,45.770763,-84.477959
49776,805,38309,29.0,7.9,64,45.232202,-83.680373
49777,858,60156,12.2,23.6,46,45.30553,-83.507135
49779,2088,41442,28.8,8.8,318,45.407692,-83.863353
49780,712,44405,20.4,10.4,92,46.21306,-84.728545
49781,1850,41541,28.4,12.5,304,46.00904,-84.977294
49782,280,60417,17.9,11.2,68,45.674252,-85.542708
49783,7853,43419,31.2,12.8,1050,46.416901,-84.289054
49788,1055,36292,32.0,3.3,192,46.265348,-84.465049
49791,110,63750,15.4,24.2,22,45.486753,-84.595768
49793,129,26625,45.0,19.1,10,46.20282,-85.063377
49795,876,37024,29.6,9.7,62,45.160679,-84.579688
49796,197,62721,19.2,27.4,44,45.262557,-84.959158
49799,959,40625,26.8,5.5,56,45.262433,-84.580375
49801,4851,49435,25.3,17.1,1008,45.960954,-87.976613
49802,2756,39478,32.7,9.7,306,45.800591,-88.082227
49805,73,71250,17.8,41.1,12,47.367297,-88.351332
49806,253,55234,34.4,16.4,24,46.452414,-86.901161
49807,1353,53664,17.5,14.6,92,45.773089,-87.34358
49808,123,51023,28.5,43.4,22,46.823114,-87.85267
49812,402,40227,24.6,8.9,26,45.591632,-87.50312
49814,563,51442,17.8,13.7,38,46.565613,-87.905613
49815,196,45500,27.1,18.5,14,46.185396,-87.96424
49816,277,51635,18.1,14.4,22,46.285383,-86.895309
49817,216,41071,22.7,24.2,12,45.961986,-86.458306
49818,428,51458,17.0,21.6,24,45.950764,-87.338535
49819,13,29063,30.8,68.4,4,46.108909,-87.456296
49820,105,49107,34.3,24.0,42,46.19009,-85.654163
49821,576,50875,20.5,11.3,36,45.529658,-87.631007
49825,88,36944,12.5,42.7,10,46.346884,-86.994898
49826,112,50000,11.6,18.1,6,46.323306,-87.052838
49827,362,47222,24.3,15.8,40,46.177009,-85.560604
49829,7747,36880,34.4,10.0,1324,45.765396,-87.131216
