id,state,county,rate
77002,3295,72306,22.7
77003,4470,59575,29.8
77004,13340,48592,32
77005,10114,180758,9.2
77006,12493,82878,13.1
77007,19082,121458,8.9
77008,16116,97690,10.8
77009,14176,49383,27.6
77010,589,"250,000+",6.3
77011,5619,30665,42
77012,6084,36537,34.3
77013,6107,39513,32.4
77014,11606,45596,25.4
77015,17509,45917,26.1
77016,9771,32302,38.3
77017,9999,44286,27.1
77018,10889,81565,19.5
77019,10835,112243,11.8
77020,8502,27587,46.5
77021,10770,35126,39.6
77022,9228,30164,42.5
77023,9592,37462,33.4
77024,15252,118561,10
77025,12959,71990,16.8
77026,8063,26644,47.1
77027,8915,91296,9.9
77028,5526,30233,43.3
77029,5664,32200,37.9
77030,4994,75290,21.1
77031,5992,44459,27.1
77032,4292,30451,44
77033,9139,33750,34.8
77034,12363,47252,20.1
77035,14144,44546,30
77036,26852,29744,42.8
77037,5441,41491,28.6
77038,8474,41347,28
77039,7483,34608,35.9
77040,17652,55438,15.9
77041,11649,79503,13.5
77042,19165,47297,25
77043,8963,60043,15.9
77044,12594,76387,11.2
77045,10330,51170,23.2
77046,719,90036,4.6
77047,9626,56706,18.7
77048,5622,41220,31.3
77049,10236,56760,14.1
77050,1404,57163,8.3
77051,6102,27244,44.8
77053,8740,45953,24.5
77054,12485,48681,28
77055,15034,52269,24.1
77056,10782,107003,11.7
77057,19843,57093,20.9
77058,8080,51635,26.3
77059,5889,126385,5.6
77060,13877,28948,43
77061,8690,39180,29.3
77062,9758,88433,9.7
77063,18281,44957,27.4
77064,16300,67763,12.5
77065,15033,54688,17.3
77066,10315,61430,15.2
77067,10160,40138,29.8
77068,3821,80313,9.4
77069,8212,64313,13.6
77070,19713,69038,15.1
77071,9912,49137,25.7
77072,17853,41041,28.1
77073,12824,54079,18.4
77074,13130,36593,34.3
77075,12827,50653,23.7
77076,9756,34842,33.1
77077,26614,66587,18.2
77078,4757,35770,31.8
77079,12496,98774,11.7
77080,15241,44386,26.8
77081,18070,29079,44.3
77082,22547,53999,21.6
77083,22380,54786,18.7
77084,33790,65617,12.6
77085,5146,55950,12.9
77086,8078,43116,27
77087,11076,35302,36.6
77088,17381,44472,29.2
77089,16858,66775,12.7
77090,15487,39392,28.5
77091,9658,32500,37
77092,14075,39921,28.3
77093,12275,30837,38.6
77094,3167,158160,4.8
77095,24232,92175,8.8
77096,14382,61583,21.4
77098,8090,87820,13
77099,16805,38878,31.2
77201,0,-,0
77301,10173,40795,28.2
77302,6417,63328,16
77303,6564,52283,19.5
77304,11655,60568,16.9
77306,3602,44354,26.9
77316,7294,86719,10.8
77318,5848,61722,15.4
77320,8936,48889,26.1
77326,15,-,0
77327,7704,40636,29.5
77328,4881,56991,21.2
77331,3002,48398,28.4
77334,112,39138,16.1
77335,1069,37656,31
77336,4430,67563,18.3
77338,13714,50263,22.8
77339,15918,73466,12.3
77340,10695,35563,37.3
77342,0,-,0
77345,9725,128646,8.2
77346,20466,98840,8.5
77350,70,-,54.3
77351,12051,45207,27.1
77354,11848,79440,12.1
77355,9269,83713,9
77356,10996,77444,18.6
77357,7341,47805,26
77358,1788,51657,27.2
77359,201,-,46.3
77360,2193,39956,32.3
77362,1666,67023,12.1
77363,1232,47826,23.6
77364,741,26574,42.8
77365,10343,72623,16.6
77367,62,50795,25.8
77368,90,38162,0
77369,212,35417,42
77371,2445,39028,40.8
77372,4070,51818,23.5
77373,19731,67924,12.7
77374,168,48777,35.7
77375,16125,69446,12.7
77376,166,35938,24.7
77377,11624,96064,6.8
77378,4983,55114,20.4
77379,26321,99693,5.7
77380,11649,68839,13.6
77381,14205,103439,11.2
77382,13259,139902,8.9
77384,6560,85371,6.1
77385,7956,88220,12.3
77386,16675,99076,6.1
77388,15774,87574,8.2
77389,10482,115725,6.3
77396,16773,64195,13.1
77401,7011,172205,6.2
77406,13392,114696,6.2
77407,14198,96947,7.3
77412,30,63750,0
77414,8652,46104,28.4
77415,21,-,0
77417,1123,42219,40.5
77418,3985,59984,21.6
77419,456,60663,28.4
77420,913,46756,29.2
77422,4728,53929,23.5
77423,3799,52019,19.2
77426,845,65352,17.8
77429,27727,103092,6.7
77430,740,72935,15.4
77432,35,-,54.3
77433,23046,103773,6.6
77434,1637,40250,31.3
77435,1607,55284,14.2
77436,13,-,0
77437,6033,50465,25.2
77440,23,-,0
77441,3315,160162,7.2
77442,367,62386,30.8
77443,50,-,0
77444,249,59886,26.9
77445,4484,43730,31.9
77446,584,20083,57.8
77447,4710,72775,10.6
77448,13,-,0
77449,33719,72397,10.6
77450,24987,101240,8.2
77451,31,22083,51.7
77453,112,28056,42.8
77454,15,-,0
77455,829,52798,21.5
77456,484,36397,33.9
77457,239,35179,33.4
77458,120,-,30.8
77459,21160,112161,6.1
77460,30,-,0
77461,3852,69621,15.9
77464,98,54500,21.4
77465,2769,49103,25.4
77466,154,70000,14.9
77467,37,69602,0
77469,14853,82214,11.9
77470,145,-,49
77471,12334,49923,23.3
77473,47,20313,68
77474,4568,63152,21.2
77475,284,67000,18
77476,75,-,32
77477,13169,58524,17.2
77478,9345,91431,10.4
77479,27308,135952,6.3
77480,2876,56111,20.1
77481,8,-,0
77482,1009,-,49.3
77483,85,-,43.5
77484,3638,66000,17.6
77485,1642,54239,22.1
77486,2540,67701,16.6
77488,5434,45027,31.6
77489,12059,66124,11.3
77493,9004,85865,7
77494,32612,137600,5.3
77498,15344,80307,13.1
77502,10950,46105,22.7
77503,8046,45778,26.8
77504,8620,40693,30.1
77505,8370,77490,9.8
77506,11037,34838,33.9
77507,0,-,0
77510,5479,69647,14.6
77511,16050,57098,19.9
77514,1660,38953,34.4
77515,10732,61603,20.3
77517,1738,74627,11.1
77518,3679,38843,28.1
77519,527,62379,14.3
77520,12354,46311,28.6
77521,18970,62513,19.6
77523,6885,100116,11
77530,9239,55761,18.7
77531,6047,57954,24.1
77532,9970,62606,20.5
77533,336,49423,20.8
77534,879,83867,9.3
77535,9388,54873,24.2
77536,10853,82420,10.4
77538,301,62188,29.6
77539,14940,71216,20.3
77541,6273,48390,27.6
77545,6968,70326,9.1
77546,17615,98621,9.4
77547,2694,41037,29.4
77550,9866,35305,38.7
77551,8084,47727,27.7
77554,3696,66833,19.6
77560,270,97321,17
77561,42,-,23.8
77562,3690,62077,15.7
77563,3960,55652,27.6
77564,775,59531,27.1
77565,3417,68062,9.2
77566,11410,78276,12.9
77568,5591,44381,27.2
77571,13248,75232,14
77573,29201,103922,9.1
77575,5983,55156,17.7
77577,581,70815,23.7
77578,5869,99082,6.8
77580,151,-,0
77581,16452,89931,11.6
77583,8165,67241,17.3
77584,29633,106162,7
77585,290,40508,37.5
77586,8714,90612,8.9
77587,4511,44371,26.2
77590,11205,41697,29.5
77591,5399,43487,22.2
77597,325,43009,44.6
77598,10349,52167,16
77611,3078,69897,12.9
77612,3116,49479,22
77613,471,53875,17
77614,214,-,52.8
77615,332,59474,23.8
77616,256,39574,25
77617,48,-,37.6
77619,5952,52992,20.6
77622,475,83875,14.7
77623,176,49868,25
77624,309,64158,33
77625,3310,60098,18.8
77627,8792,66493,15.9
77629,250,49079,18
77630,11704,47638,26.9
77632,8656,61387,19.4
77640,6428,33114,39.4
77642,13790,32266,39.7
77650,674,46250,28.3
77651,5090,61976,18.1
77655,140,50000,20
77656,6343,46689,29.3
77657,8001,65956,18
77659,1740,66667,17.4
77660,395,63750,20
77661,244,-,36.1
77662,9817,47781,22.5
77663,504,59702,31.9
77664,874,68977,19.9
77665,2287,45718,27.5
77701,4980,27309,45.7
77702,1181,44940,30.8
77703,5315,29007,44.4
77705,10896,38356,36.1
77706,12807,63261,18
77707,6541,52611,25
77708,4545,45552,27
77713,5930,60127,16.5
77801,6588,32060,42.3
77802,11074,54451,18.1
77803,9237,37895,30.4
77807,3315,59004,22.1
77808,4152,69038,14.8
77830,1053,57422,9.1
77831,1276,47565,22.8
77833,9725,54721,22.8
77835,1210,66304,18.7
77836,4395,57215,23.3
77837,643,35950,35.6
77840,21053,23426,52.5
77845,21934,76230,15.9
77853,510,60690,21
77855,37,-,0
77856,2024,46212,21.1
77857,281,52188,16.6
77859,2579,57226,24.4
77861,959,58135,17.3
77864,2888,42609,26
77865,723,45293,18
77867,44,40833,27.3
77868,4800,48051,33.7
77871,1126,50500,30.6
77872,638,44444,28.7
77873,490,36875,27.8
77876,76,68750,0
77878,131,31432,29
77879,1991,48792,21.1
77880,599,54255,23.2
77901,14823,44663,27.7
77904,10457,74694,14.2
77905,5334,71619,13.6
77950,89,49375,23.6
77951,649,33977,25.1
77954,3810,59512,23.4
77957,3089,53019,25
77960,14,-,0
77961,100,96378,0
77962,1055,56270,22.8
77963,2185,54010,26.8
77964,3270,52313,24.5
77968,1144,68468,15.2
77970,196,51792,5.1
77971,420,79702,13.6
77974,142,97143,14.8
77975,736,63333,23.7
77976,38,-,47.4
77977,254,33659,35.5
77978,316,62143,21.2
77979,6205,59675,18.6
77982,345,59938,4.3
77983,800,48971,29.1
77984,1567,51652,20.7
77987,128,75313,8.7
77988,164,-,38.3
77990,325,41791,18.2
77991,108,68636,7.4
77993,56,-,33.9
77994,210,35500,42.8
77995,3743,46958,24
78001,0,-,0
78002,2056,44907,32.2
78003,3538,59181,25
78004,332,112946,12.6
78005,279,-,50.2
78006,11169,79196,12.6
78007,39,71250,7.7
78008,136,117833,17.6
78009,2778,57744,19.9
78010,1260,53333,28.2
78011,658,40705,24.1
78012,135,47083,24.4
78013,1900,73264,14.3
78014,1847,42741,35
78015,4605,121287,6.4
78016,3185,49955,30.2
78017,1112,37292,24.6
78019,383,41875,25.3
78021,91,-,5.5
78022,1398,51000,28.7
78023,8836,122706,5.6
78024,545,49805,14.5
78025,1721,49099,21.1
78026,2023,53342,20.8
78027,162,99130,0
78028,16545,47868,22.6
78029,0,-,0
78039,557,58047,26.7
78040,11524,24622,50.5
78041,13857,41912,33.4
78043,12199,33252,37.5
78044,104,41250,45.1
78045,18358,67787,15.5
78046,15866,33839,37.4
78050,189,29539,24.8
78052,2035,61827,16.7
78055,635,43702,21.7
78056,756,96324,5.2
78057,267,33309,43.9
78058,430,86875,16.9
78059,2004,62885,23.7
78060,12,-,0
78061,3003,40181,29.3
78063,3849,57514,16.2
78064,5466,66633,18.7
78065,3117,49670,20.4
78066,133,65352,12.8
78067,247,55977,29.5
78069,1656,45135,28.6
78070,5585,87643,9.8
78071,1048,53750,25.1
78072,145,71875,13.1
78073,2383,44385,26.8
78075,38,134375,0
78076,4067,33914,36.9
78101,2288,85400,15.3
78102,7216,45246,28.5
78104,35,63194,0
78107,117,26442,43.5
78108,11132,89919,7.1
78109,11853,65220,13.2
78112,2190,51131,23
78113,1074,64767,14.4
78114,7438,64631,19.3
78116,142,86000,18.3
78117,192,97500,11
78118,1092,47750,25.4
78119,1861,48286,26.6
78121,4249,90566,10.6
78122,137,50353,16.8
78123,1114,56310,19.6
78124,2155,63196,12.8
78130,24974,60370,15.1
78132,9376,95979,8.3
78133,7702,58540,19.2
78140,1172,43333,26.9
78141,204,53929,18.6
78142,48,133214,16.7
78143,90,-,52.3
78144,40,25769,40
78145,35,64750,31.5
78146,165,62031,17.5
78147,659,67067,20.9
78148,7904,60547,18.1
78150,0,-,0
78151,495,53523,32.6
78152,699,78319,10.8
78154,13305,76451,12.3
78155,17324,51274,24.5
78159,332,57500,23.1
78160,1654,57045,16.7
78161,279,42326,31.2
78162,119,32330,21
78163,3637,117528,7.8
78164,1365,39854,28.4
78201,16324,36844,33.9
78202,3785,24744,50.8
78203,1927,31058,40
78204,4325,41556,29.5
78205,849,31706,36.7
78207,15490,25517,49
78208,1462,25618,48.6
78209,17804,71538,19.1
78210,12754,36583,35.2
78211,9015,36202,34.4
78212,10784,42789,31.7
78213,16286,42708,27.6
78214,7555,35072,36.5
78215,1619,59078,21.5
78216,17369,46186,22.5
78217,13986,45098,26.1
78218,12348,40406,29.1
78219,5718,32795,35.1
78220,5483,28633,43.6
78221,11591,39531,33.1
78222,7150,48033,21.3
78223,17603,40326,32.5
78224,5598,47919,25.2
78225,4289,33057,36.9
78226,2365,30199,43.4
78227,14414,38804,30.1
78228,18808,39317,33.9
78229,14014,38837,31.6
78230,18555,59170,17.6
78231,3374,77045,15
78232,15784,70997,13
78233,16942,56174,18.5
78234,912,62938,8.6
78235,419,65069,4.5
78236,412,73859,8.3
78237,10856,28273,45.8
78238,9262,45463,23.3
78239,9086,59844,17
78240,23773,52779,20.9
78242,8855,40789,28.4
78243,0,-,0
78244,9160,60940,14.2
78245,20715,63269,12.7
78247,17632,72719,10.1
78248,5543,104132,5.7
78249,19314,62747,19
78250,18796,64826,11
78251,19954,65172,13.5
78252,2415,56349,12.8
78253,12417,96847,7.8
78254,16376,82330,8.9
78255,4358,120814,8.1
78256,3577,101140,19.5
78257,2186,120955,10.1
78258,15977,104802,8.2
78259,8832,93002,6.4
78260,8539,116854,5.1
78261,5506,102860,5.9
78263,1666,66379,15.5
78264,2888,49855,27.7
78266,2367,114003,5.3
78330,345,42438,26.9
78332,9597,41112,33.9
78335,0,-,0
78336,4502,40759,33.3
78338,10,53333,0
78339,171,62917,13.5
78340,188,52500,25.5
78341,864,32143,36.4
78342,124,40521,25.8
78343,1496,50172,27.6
78344,116,-,30.2
78351,120,31875,30.8
78352,81,-,0
78353,118,22391,55.1
78355,1992,25636,48.6
78357,921,53891,21.9
78358,321,37933,42.3
78359,657,47868,24.4
78361,1610,31990,40.4
78362,3555,58565,17.7
78363,10454,41076,34.3
78368,3271,41830,32.5
78369,139,26477,45.3
78370,1549,52209,19
78371,118,57500,40.7
78372,1773,36373,40.8
78373,1993,53113,21.4
78374,6141,64057,10.3
78375,1020,36993,35.6
78376,271,36850,28.1
78377,1398,50688,33.2
78379,503,56917,10.8
78380,7556,46709,29.4
78382,8139,47039,24.4
78383,1624,56225,25.7
78384,1793,23480,53
78385,124,24375,52.4
78387,3276,51953,26.4
78389,526,36705,35.1
78390,1806,39149,35.5
78391,76,50833,28.9
78393,751,56250,22.3
78401,1811,24676,50.9
78402,155,68264,23.2
78404,7170,41513,30.8
78405,5326,27744,44.5
78406,364,53804,23.3
78407,1202,40776,26.9
78408,4129,36484,30.9
78409,972,55333,19.8
78410,9464,66336,17.6
78411,10166,53341,24.8
78412,14707,47591,29.4
78413,15007,72522,13.9
78414,13884,83847,10
78415,13513,42995,28
78416,5093,36653,37.8
78417,1347,45873,23.1
78418,12510,64167,16.9
78419,204,51518,10.8
78501,20766,34853,39.2
78503,6585,32968,42.1
78504,17107,63158,19.5
78516,9371,32854,41.3
78520,18022,32612,40.6
78521,25228,28935,43.9
78526,12687,53757,26.4
78535,213,-,42.8
78536,99,-,45.4
78537,11856,27961,44.6
78538,3093,27996,47
78539,10974,55507,26.1
78541,12922,33829,36.7
78542,16874,36538,35.8
78543,2333,31994,38.2
78545,150,-,59.3
78548,163,-,49.7
78549,262,16000,69.8
78550,16665,36069,36.8
78552,11775,48900,25.9
78557,3486,33627,36.3
78558,266,34593,25.2
78559,3826,41422,33
78560,1328,38871,35.3
78561,175,29712,43.4
78562,798,29605,41
78563,73,40446,23.3
78565,73,26080,37
78566,4749,40008,33.6
78567,175,20938,51.4
78569,1185,34572,38.9
78570,9049,32424,41
78572,24234,40705,31.7
78573,9660,35740,36.3
78574,15286,34511,37.3
78575,2838,52150,21.3
78576,2590,21825,56.8
78577,21433,39388,34.1
78578,4373,36191,37
78579,1112,44886,18.5
78580,3770,28271,45.6
78582,10623,30634,40.9
78583,2567,34189,43.2
78584,5115,21127,56.9
78586,15606,29535,41.6
78588,66,-,48.5
78589,10499,35695,34.5
78591,84,45625,27.4
78592,282,31339,36.6
78593,1596,26705,44.3
78594,491,19116,57.7
78595,1747,24012,51.4
78596,18746,34339,39.3
78597,1586,45060,17.4
78598,46,-,45.7
78602,9098,58509,19
78605,1938,63154,16.3
78606,2094,47500,20.8
78607,62,21875,62.9
78608,162,108110,0
78609,949,40574,32.5
78610,11243,76623,9.4
78611,4598,54088,25.3
78612,3824,59894,16
78613,25202,96857,6.6
78614,235,65703,14
78615,359,43988,27.1
78616,2372,53457,20.2
78617,6520,52819,19.6
78618,143,80139,14
78619,1439,117212,9.3
78620,5445,98125,12.7
78621,7276,58730,18.4
78622,79,51979,34.2
78623,329,60208,8.2
78624,9050,57104,21.8
78626,10167,62860,16.4
78628,10823,84147,11.6
78629,4300,48507,27.7
78631,1097,50750,27.8
78632,367,43750,21.6
78633,11332,74375,11.5
78634,8805,77092,8.3
78635,66,72012,0
78636,1541,60226,15.5
78638,843,54514,20.7
78639,3272,41230,27.7
78640,16074,69014,11.7
78641,18662,88562,9.1
78642,3431,85896,11.3
78643,2257,53825,20.8
78644,5848,58005,19.6
78645,4600,75761,16.3
78648,2919,43385,28.3
78650,573,59769,17.1
78652,1913,87520,10.5
78653,6332,66752,12.9
78654,7111,56488,19.2
78655,1115,57009,22
78656,806,45260,24.3
78657,2614,73472,18.2
78659,1000,64808,17.8
78660,28469,81693,9.6
78661,152,46250,32.3
78662,869,80315,13
78663,348,74397,21.3
78664,20346,67462,12.6
78665,14246,92511,7.5
78666,27735,38100,33.5
78669,4254,100862,10.6
78670,66,46500,7.6
78671,271,-,27.3
78672,623,50817,30.3
78675,154,62813,14.3
78676,5539,71051,13.6
78681,17274,100622,6.1
78701,4855,112201,13.1
78702,8937,54053,28.3
78703,9723,98553,12.3
78704,23213,66262,18.3
78705,8370,15309,61
78712,0,-,0
78717,9846,104167,5.9
78719,500,46833,20.6
78721,4197,41611,33.2
78722,3111,69267,15
78723,12518,49606,26.2
78724,6360,45158,22.8
78725,2544,62172,14.4
78726,5554,88322,8.6
78727,12937,74458,9.2
78728,10029,55603,15.8
78729,12622,73047,9.3
78730,3678,108750,5.2
78731,12556,89099,12.5
78732,5689,142612,5.1
78733,2920,136563,7
78734,7392,107827,9.7
78735,7193,102551,9.3
78736,3023,107467,4.1
78737,5305,127136,3.6
78738,5964,123836,9.2
78739,6367,147736,2.9
78741,20758,39049,32.1
78742,218,33182,39.5
78744,14345,47073,22.7
78745,25857,60567,15
78746,10848,136138,7.3
78747,6364,79500,7.2
78748,18820,74176,12.7
78749,15215,92313,6.6
78750,11713,81061,9.9
78751,7463,54129,20.9
78752,7932,41486,29.9
78753,19947,45983,23.4
78754,8009,64114,14.6
78756,4246,73578,12.8
78757,10746,65709,19.3
78758,19397,50018,22.2
78759,20240,76749,10.6
78801,6970,40837,31.6
78802,163,90015,0
78827,420,24271,51.7
78828,31,-,35.5
78829,312,14309,66.7
78830,258,19643,64
78832,1200,34926,36.9
78833,496,32000,37.9
78834,2721,33295,39.3
78836,64,-,73.5
78838,104,42841,31.8
78839,2706,28333,46.5
78840,15070,44659,28.3
78843,14,-,0
78850,415,52708,19.7
78851,11,-,45.5
78852,15947,37667,35.5
78860,45,-,68.8
78861,3743,56131,19.7
78870,335,34632,37.1
78872,531,24353,52.7
78873,645,35694,34.9
78877,364,-,48.7
78879,82,-,41.4
78880,539,43750,33.8
78881,749,36875,32.9
78883,123,39514,31.7
78884,382,52667,16.3
78885,42,105313,0
78886,154,39844,34.4
78931,112,96944,0
78932,226,55625,11.5
78933,504,76213,15.9
78934,2267,44775,24.1
78935,430,76667,3.9
78938,105,60625,12.4
78940,924,53214,28.1
78941,1013,46274,19.2
78942,2902,53689,25.6
78943,97,-,0
78944,239,58523,22.2
78945,3701,64063,21.1
78946,414,40385,38.9
78947,1720,59659,20.8
78948,268,58550,13
78949,236,76429,15.3
78950,816,51000,23.3
78951,0,-,0
78953,362,71111,21
78954,567,56458,19.2
78956,2041,47054,25.6
78957,3623,53431,25.7
78959,693,42467,24.6
78962,2076,59346,19.2
78963,369,54293,8.4
79001,90,70000,24.4
79003,77,67679,36.4
79005,606,69000,21.9
79007,5131,47737,30.8
79009,616,42125,25.6
79010,190,-,52.6
79011,111,83194,18.9
79012,461,109628,0
79013,944,47697,19
79014,1334,68491,11.9
79015,7616,60867,22.1
79016,0,-,0
79018,147,44688,29.9
79019,634,69464,14.4
79021,49,41875,26.5
79022,3495,54047,15.2
79024,176,61071,18.8
79025,20,-,0
79027,1582,40956,24
79029,4959,54278,14.3
79031,486,51964,19.4
79032,45,74375,15.6
79033,38,-,31.6
79034,210,59000,14.8
79035,1573,52109,18.3
79036,1940,53058,17.8
79039,377,61094,24.6
79040,608,44268,15.6
79041,1171,41598,25.9
79042,452,38929,22.2
79043,438,43333,28.5
79044,279,37434,37.7
79045,6143,51564,21.2
79046,251,45804,17.6
79051,16,-,0
79052,415,46477,25
79053,55,63542,20
79054,223,40481,19.3
79057,538,55703,20.6
79058,0,-,0
79059,276,76667,8
79061,136,57000,17.7
79062,74,66250,2.8
79063,236,61500,15.2
79064,887,40208,30.2
79065,7290,49005,25.6
79068,1135,68977,13.1
79070,3428,49548,18.8
79072,8489,45884,27.9
79078,113,-,21.2
79079,1181,44696,27.9
79080,237,57596,25.3
79081,1359,38097,26.5
79082,83,49583,15.6
79083,811,42625,30.8
79084,806,55217,17.7
79085,12,43125,41.7
79086,821,53220,24.6
79087,250,56250,21.2
79088,1944,37901,37
79091,52,-,0
79092,357,56875,20.5
79093,37,-,35.1
79094,23,56771,13
79095,968,46618,23.8
79096,852,52656,15.4
79097,372,77500,4.9
79098,156,78125,9
79101,1062,25978,47.4
79102,3881,44257,32.7
79103,3836,46233,18.3
79104,2324,38800,33.8
79105,0,-,0
79106,11622,41480,29.3
79107,11342,35023,33.9
79108,4351,51374,19.1
79109,18365,56396,19.3
79110,7017,58631,18.2
79111,503,62114,9.4
79118,7576,72712,12.2
79119,6065,87565,9.5
79121,2859,73885,7.7
79124,3335,87546,9.7
79201,2296,40714,31.6
79220,108,33750,47.2
79225,373,49779,27.7
79226,1082,44758,25.8
79227,582,49583,25.4
79229,156,57273,23.1
79230,60,52647,11.6
79231,27,-,100
79233,40,46500,25
