intensity,latitude,longitude
2547,43.094307,-73.500583
67,43.606007,-73.533013
6,43.685405,-73.910321
275,43.060363,-73.931906
17005,43.073715,-73.740236
1651,43.088569,-73.612965
86,43.673098,-73.93589
156,44.80665,-73.970421
37,44.125919,-73.626721
145,44.529091,-73.430536
102,44.503733,-74.230251
0,42.934596,-76.574232
2842,43.225942,-76.151343
6350,43.045039,-76.309513
3194,42.940849,-75.830103
6641,43.172142,-76.056249
4214,43.192089,-76.192302
1798,42.479575,-76.267918
640,42.847849,-75.977961
5165,43.032481,-76.000675
3768,42.958398,-76.061101
446,42.673617,-76.627152
78,42.708597,-76.15405
10,42.550304,-76.292002
5994,42.96303,-75.948439
2436,42.964845,-76.331113
949,42.895398,-76.280364
0,42.899087,-76.014634
3566,42.890839,-76.37262
1957,42.802964,-76.111618
5449,42.980793,-76.223386
0,43.069136,-76.173017
4152,43.039981,-75.379353
2434,42.722511,-74.895371
328,42.757804,-74.999545
53,43.036086,-75.396891
69,43.687108,-75.321254
1742,42.818442,-75.544331
38,43.313337,-75.116208
1349,43.265093,-75.268497
41,43.722272,-74.714466
75,42.982178,-75.522003
1713,43.164533,-75.267645
6564,43.060413,-75.279398
18,43.226366,-75.40824
104,43.532529,-75.141288
196,44.346498,-75.928152
0,44.031812,-75.717094
671,43.81131,-76.216097
81,43.866158,-76.176966
2946,42.049447,-76.167535
230,42.273812,-74.756997
343,42.190535,-74.896999
1712,42.234926,-76.164054
13,42.09982,-75.638796
0,42.053431,-76.354924
8716,42.049395,-76.017594
116,42.50854,-75.151092
350,42.942356,-78.687965
3954,42.983128,-78.614258
2969,43.046727,-78.630777
872,42.654382,-78.692124
33,42.490778,-78.848389
7563,43.042842,-78.699413
6664,42.772531,-78.584321
3245,42.646574,-78.874782
4104,42.833552,-78.634046
2774,43.027387,-78.756666
8044,43.017901,-78.962657
17906,42.712657,-78.834708
2561,42.714292,-78.927673
12914,42.909064,-78.629268
4862,43.173245,-78.993068
0,43.137952,-79.034134
0,42.697963,-78.939953
11999,42.752803,-78.739697
2057,43.238603,-78.899823
997,42.718405,-78.541402
13,42.520385,-78.990541
1032,42.700245,-78.674307
1237,43.272672,-78.812943
2270,43.249139,-78.998325
1655,42.881493,-78.877484
22869,42.984481,-78.722761
6734,42.919828,-78.876931
12466,42.971014,-78.796455
9249,43.044371,-78.777335
8,43.007767,-78.791572
17,43.093896,-79.049193
11911,42.856358,-77.303497
3114,43.080517,-77.853568
16982,43.092445,-77.420338
4026,43.036374,-77.612048
3178,42.966819,-77.575134
529,43.005511,-77.516656
8268,43.151464,-77.444396
47,42.539976,-77.6381
11997,43.05689,-77.521042
1254,42.983831,-77.678535
705,42.679902,-78.093487
6740,43.18998,-77.819052
5779,42.986699,-77.43436
2115,43.161845,-77.281657
20939,43.217283,-77.444534
6908,43.142359,-77.545372
53,43.157442,-77.615355
8440,43.114542,-77.554976
4354,43.150045,-77.505526
0,43.128661,-77.629147
118,42.209499,-79.468354
0,42.077584,-78.483239
345,42.253375,-77.789297
644,42.155636,-76.9593
24673,42.432165,-76.497042
0,42.449059,-76.477539
90,42.376717,-77.366506
4251,42.160375,-77.127609
113,42.399901,-76.358994
1693,42.579578,-76.553706
3871,42.087725,-76.843282
6411,40.697912,-80.365277
471,40.637248,-80.081101
7525,40.342374,-80.122221
114,40.233411,-79.950296
3675,40.58497,-79.847315
6772,40.297811,-79.923298
10582,40.637988,-79.947933
5826,40.358656,-80.243904
4560,40.412105,-80.187799
9073,40.625035,-80.067068
9903,40.580328,-79.955241
12399,40.321356,-80.036549
17175,40.500472,-80.201802
6245,40.551794,-79.940681
3162,40.462482,-80.284443
3093,40.522823,-79.836255
514,40.382059,-80.118682
8183,40.568138,-80.146807
4510,40.453192,-79.899492
5367,40.501392,-79.91267
11862,40.430821,-79.920089
2364,40.447691,-79.993445
7224,40.370667,-80.044135
6110,40.452517,-79.931939
18102,40.549891,-80.043883
5321,40.537912,-79.879419
7653,40.33302,-80.082484
5733,40.375539,-80.075567
0,40.443915,-79.953256
0,40.457329,-80.019294
1421,40.251528,-80.440702
14967,40.276322,-80.171662
625,40.323366,-80.187919
2077,40.179368,-80.089973
500,40.283226,-80.317491
271,40.220317,-80.221104
102,40.159548,-79.973027
2928,40.261092,-80.055668
1669,40.046956,-79.894985
854,40.089905,-79.932521
0,39.943822,-79.936893
0,39.965563,-79.899834
74,40.118305,-79.764298
0,39.966968,-79.040036
87,40.136624,-79.047988
0,40.227181,-79.561953
2634,40.406993,-79.57616
3847,40.439145,-79.600116
1422,40.36547,-79.657084
5338,40.460564,-79.670009
1616,40.407268,-79.443692
19,40.698747,-79.158676
1204,40.65469,-79.323835
2568,40.783867,-80.051121
1798,40.842611,-80.133751
6065,40.702612,-80.023973
1847,40.811868,-79.983143
3368,40.716859,-79.749717
3180,40.707082,-79.927088
11458,40.709967,-80.105642
6598,41.057822,-80.340827
17,41.095323,-80.51403
508,41.36124,-79.271067
3,41.932135,-79.303214
1471,41.944404,-79.082916
3349,42.03752,-80.23032
0,41.871224,-80.120756
1418,42.121318,-80.089169
7561,42.131338,-80.138303
0,42.10491,-80.053428
0,42.117333,-79.986486
0,40.447211,-78.560505
123,41.867085,-78.567081
17703,40.778889,-77.841377
10050,40.80165,-77.899658
1867,40.767852,-77.77265
179,40.843945,-77.48159
312,40.821875,-77.787129
119,40.937031,-77.518663
722,40.712063,-77.996064
2599,40.800878,-78.061907
2160,40.125795,-77.118771
8132,40.177826,-77.229536
366,40.277475,-76.402287
7036,40.094022,-77.022058
237,40.155998,-76.995461
6414,40.271823,-76.637562
9430,40.251845,-76.665899
52,40.216634,-76.539605
2890,40.247611,-76.900134
14919,40.24799,-77.02737
15526,40.183057,-77.005221
366,40.242231,-76.476111
16,40.616186,-77.311762
14487,40.373989,-76.770206
0,40.265186,-76.882805
11024,39.985784,-77.593408
0,39.970231,-77.590356
0,39.860907,-77.508165
910,39.761844,-76.85112
2726,40.134731,-76.885292
2701,39.799356,-76.682945
2481,39.854446,-76.750485
2467,39.765513,-76.677064
35,40.198053,-76.01624
225,40.124758,-76.218766
2397,40.082629,-76.414548
16610,40.181032,-76.29538
1035,39.897702,-76.331027
1908,40.271433,-76.096577
20473,40.074241,-76.314914
117,41.42941,-76.578672
0,40.968016,-76.605142
75,40.900549,-77.155804
6515,40.974977,-76.94515
54,40.773224,-77.082304
54,40.892209,-77.121755
0,40.632332,-75.393094
15243,40.659957,-75.387306
7604,40.672385,-75.327459
3807,40.552084,-75.648674
2786,40.546353,-75.415278
5075,40.508879,-75.386005
6187,40.745941,-75.225667
10481,40.693477,-75.273102
1361,40.595604,-75.666919
1582,40.352369,-75.438736
443,40.723506,-75.543081
10179,40.503954,-75.585179
9421,40.757008,-75.315962
2369,40.664462,-75.7401
0,40.484829,-75.520041
2995,40.625248,-75.615099
2464,40.84414,-75.259135
3649,40.386499,-75.47443
2324,40.316737,-75.515686
1178,40.374803,-75.48079
897,40.570065,-75.237115
2850,40.673304,-75.620717
3253,40.765692,-75.557509
1214,40.469697,-75.51314
16351,40.611658,-75.546853
0,40.601416,-75.493938
3146,40.564624,-75.569195
0,40.584272,-75.624789
16,41.008051,-76.077381
84,41.196579,-75.273469
312,41.068564,-75.102405
5332,41.32911,-74.871787
77,41.417762,-74.765897
1652,40.893707,-75.111897
702,41.123825,-75.466143
391,40.922603,-75.322095
277,41.150011,-75.045249
8617,41.454492,-75.74454
2106,41.541072,-75.741068
304,41.495467,-75.012702
5263,41.329074,-75.55277
294,41.396999,-75.217929
20,41.827285,-75.426144
88,41.357556,-75.396934
217,41.529093,-75.69118
111,41.186018,-75.753988
6292,41.346088,-75.98638
194,41.513387,-75.848822
6072,41.13575,-75.933499
3378,41.295848,-75.963463
696,41.973202,-75.964751
129,41.787336,-76.18212
10220,40.306267,-75.147144
7512,40.352134,-75.09568
7632,40.288978,-75.209591
277,40.272101,-75.25683
179,40.497718,-75.084034
294,40.359341,-75.173921
2383,40.288811,-75.058039
3154,40.255513,-75.080152
1183,40.521074,-75.218673
174,40.291585,-75.250486
15,40.437016,-75.403473
0,40.22405,-75.230961
6060,40.351048,-74.998049
10883,40.260594,-74.93707
1223,40.471159,-75.160467
9404,40.389293,-75.234442
2305,40.422899,-75.117839
62,40.445233,-75.074441
3115,40.225413,-74.992957
653,40.47664,-75.313694
4986,40.366237,-75.325845
5220,40.30347,-75.337889
14145,40.188468,-75.009898
5900,40.326304,-75.368422
16361,40.217062,-75.072803
7223,40.248821,-75.143522
1512,40.286862,-74.882113
217,40.269965,-75.017182
6317,40.125923,-75.125443
12124,40.187217,-75.206876
5633,40.001553,-75.298929
3795,40.009753,-75.231508
7978,40.157889,-75.030918
7233,39.972604,-75.360258
234,40.137805,-75.064242
7240,40.023626,-75.329725
2260,40.059768,-75.105885
7841,39.864907,-75.432958
63,39.89223,-75.460507
2058,40.146444,-75.161987
11899,39.950318,-75.304042
8469,40.073118,-75.124431
4579,40.180468,-74.837263
1727,40.109155,-75.217005
3176,39.890883,-75.328434
1990,40.134269,-75.204838
11140,40.100418,-75.171761
7841,40.176879,-75.105595
1049,39.900283,-75.30885
6664,40.186067,-75.152867
6935,40.101407,-75.105519
12977,40.180448,-74.912451
9561,40.153918,-74.974991
3797,39.849983,-75.493675
14510,39.92046,-75.416182
8506,39.933156,-75.340813
19735,40.205877,-74.817827
2765,39.906248,-75.324733
7817,39.983259,-75.429241
2749,40.11388,-75.185031
3376,39.898048,-75.347159
13159,39.977025,-75.312066
4153,39.890636,-75.370038
11942,40.061872,-75.402461
2870,40.085991,-75.151234
5322,39.997882,-75.274178
2996,39.952783,-75.165586
14496,39.952896,-75.174298
6220,39.948629,-75.142789
7181,39.951737,-75.158653
0,39.949652,-75.163654
0,39.889857,-75.16939
56,39.867425,-75.253309
4388,40.073872,-75.211217
11859,40.053348,-75.191112
7089,39.964489,-75.145802
15501,40.048483,-75.227934
4468,40.013014,-75.185402
12655,39.967935,-75.176073
16446,39.939496,-75.184146
16673,39.935327,-75.152489
2633,40.040279,-75.480341
2880,39.821095,-75.771347
4364,40.031291,-75.454948
3704,39.8608,-75.599381
2010,39.868292,-75.913785
2802,40.041872,-75.423597
17833,40.022618,-75.721218
6805,40.039967,-75.640752
7410,39.904122,-75.499422
2752,40.100772,-75.754945
0,40.029473,-75.565288
8413,39.87028,-75.712913
4148,39.760276,-75.796353
2822,39.775919,-75.889657
9502,40.046452,-75.532998
687,39.998397,-75.758457
1003,39.901103,-75.533499
20356,39.987218,-75.603138
20077,39.927665,-75.613166
0,39.951594,-75.601627
4865,39.836097,-75.842359
17923,40.148673,-75.375506
10178,40.093268,-75.383637
7153,40.15681,-75.279393
5096,40.101778,-75.651066
12338,40.191299,-75.437052
7799,40.080337,-75.300461
43,40.327484,-75.569174
9361,40.269439,-75.390006
7256,40.285832,-75.291121
0,40.129517,-75.583145
4294,40.087743,-75.253157
22147,40.232327,-75.303915
11194,40.226113,-75.243786
283,40.133903,-75.461771
16505,40.126827,-75.530448
5869,40.115345,-75.28199
6649,40.190386,-75.68457
10202,40.207638,-75.532067
5773,40.256168,-75.482534
332,40.223528,-75.404036
4204,40.172275,-75.600158
0,40.183315,-75.231457
5574,40.2702,-75.752529
0,40.320723,-75.734815
2375,40.16351,-75.793465
5628,40.30544,-75.584941
4680,40.539073,-75.781444
4459,40.236277,-75.96661
0,40.261199,-75.767191
2258,40.175621,-75.894981
129,40.495217,-76.182401
3523,40.342505,-76.08824
8193,40.310798,-76.034772
6362,40.341535,-75.974921
14348,39.583171,-75.700899
19350,39.6182,-75.729724
5901,39.785594,-75.68364
12810,39.494598,-75.67517
19087,39.713598,-75.741073
0,39.68956,-75.758391
0,39.678464,-75.752273
330,39.463828,-75.646933
75,39.523585,-75.587574
3795,39.381644,-75.653322
24,39.802479,-75.675916
8452,39.800665,-75.542415
5135,39.763305,-75.564142
15398,39.737615,-75.667057
5967,39.757786,-75.500953
9792,39.81878,-75.5064
0,39.125247,-75.481813
1266,38.54745,-75.062726
5053,39.084727,-75.627355
359,38.478535,-75.058146
737,38.685257,-75.255154
10894,38.728722,-75.168469
3635,38.556502,-75.100253
6569,38.686005,-75.086681
18764,38.910353,-77.017739
26217,38.905026,-76.983607
12394,38.88184,-76.99094
8172,38.904674,-77.031578
27184,38.919144,-77.037381
12593,38.933366,-77.030312
24288,38.952514,-77.022991
5945,38.976873,-77.032609
7637,38.93846,-76.993163
7890,38.926576,-76.974446
7309,38.876122,-77.025374
4171,38.907017,-77.041569
6381,38.898889,-77.055456
0,38.896731,-77.030798
0,38.900126,-77.046981
0,38.884122,-77.011224
0,38.90912,-77.075735
0,38.936359,-76.999201
5675,38.953169,-77.603594
2147,38.699346,-78.002209
14098,38.746808,-77.482633
10060,38.748968,-77.427873
8059,38.664571,-77.429326
2207,38.809947,-77.911841
1148,38.998822,-77.733937
1587,38.610391,-77.621615
13684,38.852046,-77.470714
9766,38.811033,-77.462944
5011,38.781332,-77.391333
5411,39.16721,-77.72057
1215,39.086313,-77.887226
8673,38.739468,-77.555635
475,38.806579,-77.722437
117,38.655682,-77.694159
2009,39.11239,-77.790704
381,38.85742,-77.563477
424,38.923018,-77.946976
21557,39.041947,-77.47813
14185,38.996443,-77.520545
6792,38.895625,-77.446497
9937,38.919473,-77.50236
11168,38.810375,-77.619362
1367,39.139647,-77.658859
12601,39.013299,-77.395067
11317,39.057538,-77.392009
3601,38.986137,-77.455694
7494,38.877064,-77.647606
13308,38.979842,-77.37975
16795,38.92378,-77.396546
11257,39.064434,-77.603846
16989,39.184853,-77.543184
2423,39.268591,-77.637636
2602,38.689126,-77.56961
435,39.000671,-77.883754
5581,38.698141,-77.851425
5594,38.721847,-77.748187
8746,38.959187,-77.34107
11527,38.933315,-77.350118
5558,38.981041,-77.340785
654,39.19521,-77.62801
1045,38.884202,-77.744617
0,38.887071,-77.02101
0,38.885559,-77.014429
0,38.886412,-77.030282
0,38.893794,-77.032798
0,38.894456,-77.042605
0,38.89334,-77.04446
0,38.883669,-77.025036
0,38.974966,-77.030471
310,38.934841,-77.014387
0,38.864838,-77.017003
0,38.858625,-77.007865
0,38.879019,-76.993695
0,38.896377,-77.042588
0,38.8928,-77.047764
0,38.902057,-77.047558
0,38.897071,-77.038728
0,38.89278,-77.00689
0,38.894759,-77.048407
0,38.894467,-77.024844
0,38.887929,-77.004713
0,38.892802,-77.0458
0,38.886946,-77.022968
0,38.888233,-77.025919
0,38.89063,-77.019211
0,38.89557,-77.055127
0,38.866713,-77.010187
8842,38.613372,-76.851612
10920,38.63039,-76.976583
204,38.263046,-76.737309
3714,38.672666,-77.018549
474,38.457813,-76.975118
4690,38.671168,-76.805304
183,38.411433,-76.548803
2179,38.661948,-77.098458
306,38.543841,-76.852511
156,38.286438,-76.783071
4807,38.292385,-76.527783
586,38.233918,-76.528932
392,38.32615,-76.801054
1625,38.403206,-76.938316
892,38.741615,-76.842456
171,38.230601,-76.771637
133,38.336452,-76.45035
101,38.164277,-76.475774
3814,38.352141,-76.567187
1747,38.525112,-76.755989
4587,38.601243,-76.605477
316,38.294242,-76.911096
6954,38.524275,-77.00066
5095,38.268654,-76.633157
6641,38.379757,-76.442883
7703,38.418667,-76.732423
28,38.370219,-76.706627
318,38.134797,-76.503548
760,38.580928,-77.022485
1382,38.493207,-76.541235
821,38.495254,-77.036717
4382,38.52282,-76.60135
525,38.136143,-76.410164
2295,38.434378,-76.528681
120,38.063698,-76.339689
900,38.327259,-76.464324
713,38.662953,-76.579375
332,38.158147,-76.534882
457,38.174519,-76.496938
369,38.457068,-77.089581
2784,38.591492,-76.970784
0,39.125563,-76.785436
8802,39.049423,-76.900362
12127,39.09917,-76.879786
9664,39.048173,-76.824036
2446,38.801059,-76.645107
2003,38.722457,-76.532813
8735,38.989393,-76.741331
8446,38.926428,-76.715028
7372,38.98297,-76.785819
9682,38.915222,-76.785129
11428,39.137678,-76.867942
6581,39.101077,-76.804003
3458,38.65514,-76.542571
1070,38.805653,-76.532229
12315,38.750917,-76.902669
3087,38.689075,-76.627765
9604,39.002745,-76.931721
0,38.989619,-76.945695
18639,38.758324,-76.984032
874,38.794437,-76.561199
2447,38.730581,-76.647154
199,38.733371,-76.593148
1543,39.153977,-76.931172
1558,38.831938,-76.504314
2148,38.996671,-76.818652
16054,38.780274,-76.76699
17084,38.874532,-76.774182
1232,38.872325,-76.572429
718,38.828694,-76.572705
483,38.7636,-76.573388
3801,39.151475,-76.794703
100,38.967041,-77.143881
12925,39.004839,-77.103004
8816,39.150349,-77.078251
2376,39.207175,-77.05467
1998,39.116506,-77.407115
85,39.217805,-77.390729
2870,39.191853,-77.327521
707,39.199879,-77.415266
19232,39.090923,-77.182188
4890,39.079056,-77.121818
20478,39.051511,-77.123973
9662,39.101747,-77.094602
4954,39.133184,-77.134383
950,39.142374,-77.025417
111,39.1808,-77.017395
4736,39.10928,-76.933948
217,39.126503,-76.963796
6240,39.261341,-77.282547
4335,39.294465,-77.216125
21889,39.133056,-77.301828
8498,39.208384,-77.237182
22905,39.112637,-77.250436
8287,39.167298,-77.164147
211,39.139738,-77.173602
4315,39.239633,-77.161043
11970,39.173374,-77.223178
7024,39.027048,-77.07759
12389,39.021495,-77.009779
16667,39.043755,-77.042369
20662,39.066616,-76.980935
5884,39.109866,-76.988077
25314,39.087321,-77.057159
20087,39.00286,-77.036646
9172,38.981601,-77.001159
11372,39.466882,-76.29523
118,39.390932,-76.292629
7528,39.046531,-76.495549
1755,39.51149,-76.4908
13942,39.536084,-76.352184
10066,39.544176,-76.292469
2633,39.474831,-76.234575
1102,39.565965,-76.249527
3450,39.21356,-76.959392
10052,39.492412,-76.674443
0,39.487205,-76.658013
3224,39.028343,-76.604145
1277,39.640582,-76.223104
2581,38.9383,-76.626588
748,39.234644,-77.006739
8136,38.919253,-76.543492
13715,39.277181,-76.894602
16735,39.255836,-76.801491
17697,39.205891,-76.878982
14865,39.206042,-76.828234
6295,39.173116,-76.842028
4224,39.521383,-76.438784
3736,39.488125,-76.915075
6400,39.585343,-76.392164
135,39.472691,-76.455841
92,39.205576,-76.447067
1163,39.696792,-76.714672
4024,39.048017,-76.726695
1584,39.448749,-76.512474
172,39.481658,-76.810955
5504,39.62161,-76.839851
10998,39.204096,-76.74936
6613,39.168516,-76.716351
158,39.156136,-76.69769
7589,39.559229,-76.141248
194,39.478111,-76.473472
2685,39.613561,-76.466441
1944,39.449314,-76.41324
3586,39.20848,-76.672535
15444,39.43914,-76.64095
3868,39.682834,-76.850538
1631,39.346904,-76.912757
6455,39.090307,-76.621263
1694,39.575535,-76.589691
13172,39.053573,-76.716577
9745,39.009641,-76.68422
22732,39.427569,-76.775759
2538,39.646204,-76.674854
21630,39.120838,-76.494827
4925,39.407947,-76.448293
2553,39.504492,-76.589196
898,39.694699,-76.440405
11431,39.374385,-76.81177
12754,39.483784,-76.794208
1199,38.9483,-76.579016
11523,39.120916,-76.67732
9462,39.079136,-76.558699
2291,39.541053,-76.679893
2036,39.657449,-76.360475
995,39.573619,-76.806079
145,39.437208,-76.396486
13836,39.548569,-76.983558
7496,39.653717,-77.035127
1916,39.659903,-76.56506
1288,39.390116,-76.405582
2588,39.337527,-76.848247
7657,39.402268,-76.632295
15050,39.386425,-76.721146
11566,39.373191,-76.670003
12694,39.368561,-76.614898
3475,39.227459,-76.443305
18150,39.272857,-76.747741
14792,39.266127,-76.623807
7476,39.2872,-76.591953
15402,39.388421,-76.48355
0,39.174291,-76.671566
0,39.255611,-76.711179
0,39.344707,-76.581242
0,39.39379,-76.607819
8032,39.411836,-76.573235
15944,38.987941,-76.552716
12790,38.942123,-76.489628
7433,39.018435,-76.442533
10603,38.794222,-76.081027
218,39.132714,-75.854207
3649,39.049357,-76.044545
2504,38.942447,-76.265742
597,39.124035,-75.966748
824,39.334791,-75.846624
1877,38.940201,-76.207604
411,39.315819,-75.956165
77,39.314376,-75.817023
75,38.703188,-76.274135
43,38.750464,-76.179733
579,38.688901,-76.12604
287,38.968741,-75.986162
1431,38.944268,-76.143938
216,38.710588,-76.208346
1505,38.788286,-76.228656
4476,38.940139,-76.33579
357,38.695574,-76.335128
1316,38.642285,-76.043492
190,38.773206,-76.353189
163,38.920478,-76.094115
15378,39.443596,-77.332894
15677,39.479137,-77.442986
5138,39.354884,-77.375902
0,39.40886,-77.410008
1825,39.307996,-77.432009
3751,39.529687,-77.675678
1864,39.314453,-77.620019
75,39.393497,-77.627788
246,39.329107,-77.002611
366,39.549303,-77.758487
1114,39.279844,-77.026706
13322,39.678219,-77.65272
0,39.565064,-77.711467
2158,39.332114,-77.316213
2011,39.359655,-77.568128
1819,39.353205,-77.656813
102,39.48083,-77.247089
4009,39.442464,-77.568908
1832,39.350189,-77.25624
9856,39.394631,-77.164021
1998,39.542655,-77.551543
4496,39.410331,-77.268752
605,39.27131,-77.519376
446,39.615806,-77.328421
372,39.426819,-77.651635
1516,39.456826,-77.762369
13712,39.401084,-76.973736
2024,39.533053,-77.18856
3585,39.493618,-77.344122
864,39.298422,-76.966129
2852,39.328183,-77.071411
747,39.536372,-77.302024
10842,38.380073,-75.63704
0,38.344771,-75.582696
274,38.299722,-75.707114
1023,38.424205,-75.161687
4938,38.350536,-75.12888
308,38.53644,-75.727352
46,38.398054,-75.226142
147,38.287338,-75.841179
6,38.109665,-75.793678
0,38.157317,-75.704343
0,39.551971,-76.063147
2464,39.573438,-76.039062
1123,39.496147,-75.848168
0,39.641288,-75.861562
877,39.671632,-76.097397
1364,39.678194,-76.175888
1302,39.418553,-75.933709
19199,38.830251,-77.214464
14730,38.787694,-77.278769
6120,38.597728,-77.339458
4751,38.560041,-77.296214
658,38.894853,-77.223048
19455,38.837185,-77.34048
12161,38.85892,-77.260273
9798,38.821403,-77.28531
15187,38.875218,-77.384713
0,38.854725,-77.356983
5884,38.755963,-77.314172
10663,38.849321,-77.141472
12190,38.865024,-77.197125
9105,38.900858,-77.19588
5425,38.862044,-77.154372
6620,38.887148,-77.182388
2713,38.699353,-77.157497
11380,38.674606,-77.209739
10400,38.950951,-77.229553
6707,38.894871,-77.329515
354,38.681729,-77.261861
8962,38.772863,-77.186523
5521,38.804093,-77.207804
10339,38.774493,-77.232029
10151,38.744969,-77.23564
3336,38.564847,-77.37129
8482,38.895439,-77.256133
5283,38.906651,-77.293388
8888,38.938421,-77.27552
0,38.874605,-77.304029
21933,38.622914,-77.262938
19835,38.683699,-77.314673
23400,38.644227,-77.351929
18605,38.886566,-77.09524
12940,38.856854,-77.051495
11736,38.873729,-77.117273
21817,38.860788,-77.098955
6690,38.883472,-77.139532
10390,38.843919,-77.089398
7183,38.895023,-77.075464
79,38.880115,-77.070792
0,38.868818,-77.073967
5555,38.819948,-77.059634
8195,38.827882,-77.084921
6849,38.79438,-77.078837
21154,38.813204,-77.112268
6609,38.836463,-77.062098
11737,38.74979,-77.1074
4564,38.771996,-77.057275
4478,38.733509,-77.061076
11280,38.720336,-77.106155
11333,38.784656,-77.122182
11353,38.815789,-77.154271
17096,38.806853,-77.056374
10543,38.758335,-77.151202
10429,38.313604,-77.403928
8437,38.399721,-77.54673
19611,38.283474,-77.575684
9710,38.220271,-77.443653
82,38.041022,-76.980741
382,37.662553,-76.412226
8811,38.277218,-77.162616
464,38.049455,-76.587481
2652,38.118583,-76.812419
6367,38.169838,-77.700023
4696,38.271202,-77.649295
17103,38.426782,-77.366851
9376,38.468925,-77.515244
1171,37.636571,-76.356134
10451,39.144249,-78.284807
3374,39.168882,-77.984613
965,39.068186,-78.032279
260,38.848927,-78.140664
1422,39.376805,-78.309326
286,38.757918,-78.144569
159,38.813779,-78.019064
216,38.811028,-78.14057
1641,38.946896,-78.012138
1524,39.019181,-78.274706
589,39.052545,-78.11232
2732,38.564008,-77.757247
501,38.560716,-78.118816
267,38.519671,-77.895419
465,38.413954,-78.184695
303,38.474956,-77.644107
714,38.614645,-77.893981
1126,38.596544,-77.675692
920,38.476898,-78.174226
616,38.466332,-77.715072
91,38.54004,-78.381412
521,38.709056,-78.165674
114,38.619655,-78.180235
0,38.43397,-78.86787
284,38.827091,-78.796534
467,38.454916,-78.759702
1124,38.341793,-78.892489
9,38.786332,-78.8164
14596,38.087705,-78.552744
14563,38.006972,-78.59506
46,38.031957,-78.52403
7119,38.097005,-78.410147
127,37.898931,-78.727429
3166,38.147507,-78.696458
1933,38.159998,-78.499128
2142,38.105779,-78.974031
87,37.858585,-78.571382
1706,38.043989,-78.324721
1105,37.892769,-78.894292
173,38.215776,-78.230285
1656,37.972582,-78.284455
16,38.288682,-78.131066
6094,37.759696,-77.48187
2312,37.820938,-77.181166
3415,37.927752,-77.779274
2009,37.345958,-77.055314
441,37.656565,-77.812465
728,37.843384,-77.473917
12255,37.702252,-77.573995
13520,37.659706,-77.533888
1458,37.712553,-78.00613
1069,37.771537,-77.322377
178,37.552303,-76.389007
715,37.545377,-76.448792
333,37.478376,-76.300342
188,37.716884,-76.67474
1235,37.708119,-77.828654
2012,37.648034,-77.72364
14376,37.613551,-77.243019
18809,37.433405,-77.662862
9422,37.539809,-77.679743
6864,37.482226,-77.659771
10122,37.675649,-77.336708
3533,37.981999,-77.873976
219,37.448174,-76.277178
2656,37.42208,-77.78137
393,37.436067,-76.432958
218,37.68163,-77.77042
9160,37.545988,-77.936728
2358,37.435013,-77.038311
2455,37.52869,-77.156144
1217,37.723428,-77.710398
558,37.770805,-77.947259
0,37.628163,-77.845916
75,37.715706,-76.935229
72,37.353449,-76.310949
0,37.577676,-77.536969
188,37.755009,-77.014493
174,37.702428,-76.615265
17662,37.228751,-76.718657
0,37.268856,-76.720941
16851,37.342936,-76.763853
2510,37.820363,-77.680814
13280,37.549349,-77.460606
7349,37.553306,-77.493558
6919,37.579912,-77.523347
12771,37.586772,-77.574165
12006,37.646431,-77.624235
12943,37.51457,-77.564758
10912,37.595612,-77.647606
0,37.504727,-77.320875
3105,36.959049,-76.52428
20037,36.618712,-76.227046
581,37.99079,-75.382405
137,37.627492,-75.779396
6916,37.001261,-76.655932
546,36.918069,-76.462863
10472,36.84134,-76.484232
352,36.893756,-76.506917
20219,36.865126,-76.005827
22184,36.818071,-76.030845
19690,36.892997,-76.147108
17379,36.736954,-76.035987
1615,36.612747,-76.024139
0,36.807977,-76.028412
0,36.775402,-75.96325
3420,36.864564,-76.303218
5983,36.884888,-76.31027
0,36.924048,-76.288625
218,37.005711,-76.305389
4560,37.133319,-76.353027
7310,37.192438,-76.463582
8608,37.123066,-76.447129
1381,37.189119,-76.421079
0,36.849529,-76.305158
0,36.812752,-76.305457
0,37.238613,-77.418239
372,37.016961,-77.395057
11684,37.38785,-77.592108
4810,37.345226,-77.346743
5721,37.31921,-77.633166
1404,37.048042,-77.543937
16,36.917234,-77.279442
0,37.050821,-77.212429
0,37.300584,-78.396639
40,36.844428,-78.585307
16182,37.213055,-80.041739
18198,37.255477,-80.422537
1539,37.221511,-80.23893
1885,37.521699,-79.886553
292,37.203776,-80.659247
0,37.137955,-80.550901
649,37.005545,-79.692495
608,37.136902,-82.322989
220,36.866505,-82.745573
0,36.955705,-81.668988
873,36.645356,-80.700836
378,38.226069,-78.939232
56,38.37253,-79.384617
791,38.254994,-78.971328
1817,38.205935,-78.996676
281,38.155192,-79.78483
7580,37.454015,-79.249736
9289,37.356256,-79.324598
8,37.34646,-79.424457
30,37.655216,-78.805765
112,37.093375,-81.838141
28,37.487167,-81.326726
48,37.293267,-81.623592
214,37.562721,-81.838104
218,37.313896,-81.758686
0,37.373345,-81.404173
201,38.333625,-79.891045
128,37.885394,-80.425002
125,37.641768,-80.448356
15,38.135764,-81.24173
38,37.947061,-81.34397
37,37.945828,-81.437333
407,38.07389,-81.752306
75,37.98311,-81.669642
184,38.526763,-81.851908
